E4P1_N_ml,E4P1_N_mAU
5.522464,14.103088
5.522962,14.102841
5.523459,14.102842
5.523957,14.102164
5.524455,14.103178
5.524953,14.102769
5.525451,14.10203
5.525948,14.103603
5.526445,14.102645
5.526943,14.103418
5.527441,14.103842
5.527939,14.104805
5.528437,14.104384
5.528934,14.104333
5.529432,14.103291
5.529929,14.103337
5.530427,14.104826
5.530925,14.106492
5.531423,14.106736
5.53192,14.107213
5.532418,14.107067
5.532916,14.106385
5.533414,14.10616
5.533912,14.106859
5.534409,14.106067
5.534906,14.106791
5.535404,14.107364
5.535902,14.108751
5.5364,14.107955
5.536898,14.107159
5.537395,14.107399
5.537893,14.107162
5.53839,14.107762
5.538888,14.110242
5.539386,14.111454
5.539884,14.111191
5.540381,14.110142
5.540879,14.109862
5.541377,14.109481
5.541875,14.111278
5.542373,14.112324
5.54287,14.111627
5.543367,14.110518
5.543865,14.109108
5.544363,14.107482
5.544861,14.10686
5.545359,14.106698
5.545856,14.107035
5.546354,14.107091
5.546851,14.106688
5.547349,14.106486
5.547847,14.10656
5.548345,14.106855
5.548842,14.107445
5.54934,14.108575
5.549838,14.108568
5.550336,14.108299
5.550834,14.108587
5.551331,14.108107
5.551828,14.106614
5.552326,14.106718
5.552824,14.108395
5.553322,14.10836
5.55382,14.108085
5.554317,14.10733
5.554815,14.106909
5.555312,14.108232
5.55581,14.110487
5.556308,14.112454
5.556806,14.114415
5.557303,14.114149
5.557801,14.113997
5.558299,14.113873
5.558797,14.115342
5.559295,14.11644
5.559792,14.116336
5.560289,14.115831
5.560787,14.114537
5.561285,14.113848
5.561783,14.113846
5.562281,14.114011
5.562778,14.112945
5.563276,14.111917
5.563773,14.111092
5.564271,14.110033
5.564769,14.109811
5.565267,14.108454
5.565764,14.108333
5.566262,14.1085
5.56676,14.107587
5.567258,14.1079
5.567756,14.10768
5.568253,14.105727
5.56875,14.105249
5.569248,14.103982
5.569746,14.104459
5.570244,14.10509
5.570742,14.105745
5.571239,14.103254
5.571737,14.103208
5.572234,14.102722
5.572732,14.103353
5.57323,14.102908
5.573728,14.101918
5.574225,14.100422
5.574723,14.098993
5.575221,14.100246
5.575719,14.102083
5.576217,14.102107
5.576714,14.102636
5.577211,14.101699
5.577709,14.099456
5.578207,14.099724
5.578705,14.100056
5.579203,14.100007
5.5797,14.09869
5.580198,14.097928
5.580695,14.098019
5.581193,14.097199
5.581691,14.097496
5.582189,14.097681
5.582686,14.097383
5.583184,14.095716
5.583682,14.096997
5.58418,14.094657
5.584678,14.095221
5.585175,14.09476
5.585672,14.095679
5.58617,14.096607
5.586668,14.098021
5.587166,14.099257
5.587664,14.100519
5.588161,14.098002
5.588659,14.098211
5.589156,14.098104
5.589654,14.09754
5.590152,14.098159
5.59065,14.09786
5.591147,14.097067
5.591645,14.096829
5.592143,14.095912
5.592641,14.09615
5.593139,14.096973
5.593636,14.0982
5.594133,14.097867
5.594631,14.095643
5.595129,14.094916
5.595627,14.094241
5.596125,14.095165
5.596622,14.093159
5.59712,14.095057
5.597617,14.095247
5.598115,14.094091
5.598613,14.092658
5.599111,14.091673
5.599608,14.090197
5.600106,14.090203
5.600604,14.088236
5.601102,14.090281
5.6016,14.089248
5.602097,14.090316
5.602594,14.091128
5.603092,14.092294
5.60359,14.091002
5.604088,14.09361
5.604586,14.094576
5.605083,14.096012
5.605581,14.094298
5.606079,14.093288
5.606576,14.092288
5.607074,14.094894
5.607572,14.095967
5.608069,14.097883
5.608567,14.097036
5.609065,14.097171
5.609563,14.096951
5.610061,14.097715
5.610558,14.098477
5.611055,14.098106
5.611553,14.097803
5.612051,14.09901
5.612549,14.098645
5.613047,14.098095
5.613544,14.097633
5.614042,14.097978
5.61454,14.097674
5.615037,14.096565
5.615535,14.096897
5.616033,14.098256
5.61653,14.097102
5.617028,14.097958
5.617526,14.09754
5.618024,14.098925
5.618522,14.100561
5.619019,14.099806
5.619516,14.098806
5.620014,14.098265
5.620512,14.098102
5.62101,14.098638
5.621508,14.099904
5.622005,14.099206
5.622503,14.097599
5.623001,14.098652
5.623498,14.100857
5.623996,14.101177
5.624494,14.10181
5.624991,14.102058
5.625489,14.101631
5.625987,14.10206
5.626485,14.102196
5.626983,14.100436
5.62748,14.100341
5.627977,14.09916
5.628475,14.097022
5.628973,14.096237
5.629471,14.093786
5.629969,14.09446
5.630466,14.093852
5.630964,14.09339
5.631462,14.094446
5.631959,14.095371
5.632457,14.09538
5.632955,14.093376
5.633452,14.092765
5.63395,14.091889
5.634448,14.092706
5.634946,14.092443
5.635444,14.092641
5.635941,14.092852
5.636438,14.092708
5.636936,14.092878
5.637434,14.093732
5.637932,14.093763
5.63843,14.094002
5.638927,14.093818
5.639425,14.09471
5.639923,14.095899
5.64042,14.097877
5.640918,14.099638
5.641416,14.098993
5.641913,14.100785
5.642411,14.101032
5.642909,14.101742
5.643407,14.101695
5.643905,14.102001
5.644402,14.101911
5.644899,14.103498
5.645397,14.105445
5.645895,14.105318
5.646393,14.10488
5.646891,14.104883
5.647388,14.105997
5.647886,14.104897
5.648384,14.103428
5.648881,14.102654
5.649379,14.102876
5.649877,14.102551
5.650374,14.102307
5.650872,14.102007
5.65137,14.10146
5.651868,14.102467
5.652366,14.103966
5.652863,14.103464
5.65336,14.101746
5.653858,14.101456
5.654356,14.101344
5.654854,14.101458
5.655352,14.101259
5.655849,14.100505
5.656347,14.099998
5.656845,14.100879
5.657342,14.100607
5.65784,14.099099
5.658338,14.098765
5.658835,14.100249
5.659333,14.100314
5.659831,14.098833
5.660329,14.098084
5.660827,14.098722
5.661324,14.10017
5.661821,14.100526
5.662319,14.101716
5.662817,14.103086
5.663315,14.10407
5.663813,14.104743
5.66431,14.104383
5.664808,14.103301
5.665306,14.104332
5.665803,14.106025
5.666301,14.107013
5.666799,14.106938
5.667296,14.10563
5.667794,14.104337
5.668292,14.103477
5.66879,14.101952
5.669288,14.098957
5.669785,14.096794
5.670282,14.094952
5.67078,14.094509
5.671278,14.09383
5.671776,14.093417
5.672274,14.094172
5.672771,14.096247
5.673269,14.095693
5.673767,14.094816
5.674264,14.092939
5.674762,14.090111
5.67526,14.088932
5.675757,14.089211
5.676255,14.08929
5.676753,14.089703
5.677251,14.08979
5.677749,14.088271
5.678246,14.085988
5.678743,14.085654
5.679241,14.085216
5.679739,14.08532
5.680237,14.085189
5.680735,14.085136
5.681232,14.085625
5.68173,14.08618
5.682228,14.088539
5.682725,14.091127
5.683223,14.090232
5.683721,14.091113
5.684218,14.092621
5.684716,14.091395
5.685214,14.090643
5.685712,14.091646
5.68621,14.089968
5.686707,14.090925
5.687204,14.09239
5.687702,14.0924
5.6882,14.091093
5.688698,14.091109
5.689196,14.091002
5.689693,14.091352
5.690191,14.092755
5.690689,14.094415
5.691186,14.094319
5.691684,14.095504
5.692182,14.096966
5.692679,14.097952
5.693177,14.098051
5.693675,14.0999
5.694173,14.102639
5.694671,14.102447
5.695168,14.101298
5.695665,14.102632
5.696163,14.10234
5.696661,14.103324
5.697159,14.103609
5.697657,14.102652
5.698154,14.101898
5.698652,14.10346
5.69915,14.104028
5.699647,14.102732
5.700145,14.101659
5.700643,14.101684
5.70114,14.102065
5.701638,14.099493
5.702136,14.097979
5.702634,14.097995
5.703132,14.097095
5.703629,14.096292
5.704126,14.098827
5.704624,14.100343
5.705122,14.09875
5.70562,14.098595
5.706118,14.098793
5.706615,14.09719
5.707113,14.096642
5.707611,14.096417
5.708108,14.097267
5.708606,14.095124
5.709104,14.094224
5.709601,14.091581
5.710099,14.093674
5.710597,14.093474
5.711095,14.093145
5.711593,14.0918
5.71209,14.090984
5.712587,14.092054
5.713085,14.093438
5.713583,14.09176
5.714081,14.09233
5.714579,14.093383
5.715076,14.09362
5.715574,14.09231
5.716072,14.094162
5.716569,14.091997
5.717067,14.091578
5.717565,14.091126
5.718062,14.090688
5.71856,14.090923
5.719058,14.090489
5.719556,14.089929
5.720054,14.089809
5.720551,14.090039
5.721048,14.091505
5.721546,14.091668
5.722044,14.092572
5.722542,14.091302
5.72304,14.091453
5.723537,14.092665
5.724035,14.094721
5.724533,14.094655
5.72503,14.094505
5.725528,14.094316
5.726026,14.096822
5.726523,14.098059
5.727021,14.097781
5.727519,14.096682
5.728017,14.097843
5.728515,14.095913
5.729012,14.094731
5.729509,14.093151
5.730007,14.093064
5.730505,14.09442
5.731003,14.095409
5.731501,14.096279
5.731998,14.097216
5.732496,14.097932
5.732994,14.096942
5.733491,14.097096
5.733989,14.097702
5.734487,14.09804
5.734984,14.09856
5.735482,14.097797
5.73598,14.097888
5.736478,14.097599
5.736976,14.098195
5.737473,14.097404
5.73797,14.096685
5.738468,14.094938
5.738966,14.096017
5.739464,14.09558
5.739962,14.095519
5.740459,14.096081
5.740957,14.096635
5.741455,14.096277
5.741952,14.098113
5.74245,14.099424
5.742948,14.099433
5.743445,14.099116
5.743943,14.099115
5.744441,14.097916
5.744939,14.096571
5.745437,14.096151
5.745934,14.097003
5.746431,14.098186
5.746929,14.099495
5.747427,14.100469
5.747925,14.102051
5.748423,14.102191
5.74892,14.102695
5.749418,14.103275
5.749916,14.103491
5.750413,14.104172
5.750911,14.105289
5.751409,14.104857
5.751906,14.106764
5.752404,14.1074
5.752902,14.108206
5.7534,14.108252
5.753898,14.110943
5.754395,14.110416
5.754892,14.109622
5.75539,14.109184
5.755888,14.108904
5.756386,14.108374
5.756884,14.107206
5.757381,14.106256
5.757879,14.107397
5.758377,14.108019
5.758874,14.107924
5.759372,14.106503
5.75987,14.105451
5.760367,14.104691
5.760865,14.103501
5.761363,14.102495
5.761861,14.101599
5.762359,14.101348
5.762856,14.102128
5.763353,14.101366
5.763851,14.10075
5.764349,14.098757
5.764847,14.09782
5.765345,14.097936
5.765842,14.097501
5.76634,14.096064
5.766838,14.096521
5.767335,14.097203
5.767833,14.097039
5.768331,14.09726
5.768828,14.097178
5.769326,14.09794
5.769824,14.099466
5.770322,14.098843
5.77082,14.099092
5.771317,14.098143
5.771814,14.097817
5.772312,14.098051
5.77281,14.097484
5.773308,14.097403
5.773806,14.098773
5.774303,14.099084
5.774801,14.099605
5.775299,14.098734
5.775796,14.099384
5.776294,14.101164
5.776792,14.102607
5.777289,14.102715
5.777787,14.10057
5.778285,14.098999
5.778783,14.099038
5.779281,14.098336
5.779778,14.096379
5.780275,14.09535
5.780773,14.095384
5.781271,14.097304
5.781769,14.098655
5.782267,14.098811
5.782764,14.098991
5.783262,14.098135
5.78376,14.097024
5.784257,14.097661
5.784755,14.097571
5.785253,14.099229
5.78575,14.098757
5.786248,14.096922
5.786746,14.096029
5.787244,14.097458
5.787742,14.099607
5.788239,14.100762
5.788736,14.101412
5.789234,14.101848
5.789732,14.102
5.79023,14.102761
5.790728,14.103707
5.791225,14.103248
5.791723,14.103695
5.792221,14.105789
5.792718,14.107296
5.793216,14.107196
5.793714,14.105347
5.794211,14.102566
5.794709,14.102758
5.795207,14.102471
5.795705,14.103011
5.796203,14.103353
5.7967,14.103439
5.797197,14.103203
5.797695,14.101966
5.798193,14.102707
5.798691,14.103028
5.799189,14.103523
5.799686,14.101951
5.800184,14.099693
5.800682,14.099117
5.801179,14.096902
5.801677,14.097647
5.802175,14.098215
5.802672,14.098816
5.80317,14.098435
5.803668,14.09954
5.804166,14.099896
5.804664,14.100234
5.805161,14.099624
5.805658,14.099152
5.806156,14.098849
5.806654,14.100393
5.807152,14.102572
5.80765,14.101619
5.808147,14.10219
5.808645,14.10218
5.809143,14.102246
5.80964,14.100619
5.810138,14.101219
5.810636,14.100977
5.811133,14.102253
5.811631,14.10099
5.812129,14.098075
5.812627,14.098767
5.813125,14.100074
5.813622,14.099107
5.814119,14.099263
5.814617,14.097411
5.815115,14.09781
5.815613,14.098965
5.816111,14.099277
5.816608,14.098832
5.817106,14.097709
5.817604,14.09781
5.818102,14.097234
5.818599,14.098223
5.819097,14.100327
5.819594,14.099771
5.820092,14.10105
5.82059,14.101303
5.821088,14.100245
5.821586,14.102265
5.822083,14.103476
5.82258,14.102013
5.823078,14.101958
5.823576,14.100573
5.824074,14.102282
5.824572,14.104282
5.825069,14.103269
5.825567,14.103327
5.826065,14.103475
5.826563,14.104073
5.82706,14.104644
5.827558,14.103426
5.828055,14.102077
5.828553,14.101493
5.829051,14.102557
5.829549,14.10183
5.830047,14.101815
5.830544,14.101615
5.831041,14.100815
5.831539,14.099856
5.832037,14.09972
5.832535,14.098225
5.833033,14.098118
5.83353,14.099621
5.834028,14.099407
5.834526,14.098619
5.835024,14.100259
5.835521,14.10131
5.836019,14.101646
5.836516,14.101528
5.837014,14.102542
5.837512,14.103536
5.83801,14.104233
5.838508,14.102947
5.839005,14.10227
5.839502,14.10201
5.84,14.101425
5.840498,14.100122
5.840996,14.100101
5.841494,14.099904
5.841991,14.101598
5.842489,14.100112
5.842987,14.099401
5.843485,14.099461
5.843982,14.098952
5.84448,14.0979
5.844977,14.099321
5.845475,14.099435
5.845973,14.096119
5.846471,14.094463
5.846969,14.094588
5.847466,14.093804
5.847963,14.094351
5.848461,14.095089
5.848959,14.095228
5.849457,14.094624
5.849955,14.094687
5.850452,14.093573
5.85095,14.09413
5.851448,14.094268
5.851946,14.094962
5.852443,14.096213
5.852941,14.097891
5.853438,14.097327
5.853936,14.097249
5.854434,14.097341
5.854932,14.098854
5.85543,14.100983
5.855927,14.101471
5.856424,14.101178
5.856922,14.102278
5.85742,14.101177
5.857918,14.100851
5.858416,14.101877
5.858913,14.102157
5.859411,14.102992
5.859909,14.105584
5.860407,14.105387
5.860904,14.104504
5.861402,14.103948
5.861899,14.104203
5.862397,14.102613
5.862895,14.101252
5.863393,14.101028
5.863891,14.10105
5.864388,14.100641
5.864885,14.100221
5.865383,14.100036
5.865881,14.101147
5.866379,14.102386
5.866877,14.102427
5.867374,14.102321
5.867872,14.10156
5.86837,14.099459
5.868868,14.098876
5.869365,14.098166
5.869863,14.097576
5.87036,14.098599
5.870858,14.099215
5.871356,14.100934
5.871854,14.101624
5.872352,14.099563
5.872849,14.098147
5.873346,14.097248
5.873844,14.09688
5.874342,14.096252
5.87484,14.098138
5.875338,14.099328
5.875835,14.099223
5.876333,14.098528
5.876831,14.09808
5.877329,14.097276
5.877826,14.096695
5.878324,14.096237
5.878821,14.094889
5.879319,14.093135
5.879817,14.091958
5.880315,14.092371
5.880813,14.093256
5.88131,14.093927
5.881807,14.094071
5.882305,14.093745
5.882803,14.092388
5.883301,14.091509
5.883799,14.090427
5.884296,14.090326
5.884794,14.090972
5.885292,14.091709
5.88579,14.093229
5.886287,14.095004
5.886785,14.09649
5.887282,14.095079
5.88778,14.094409
5.888278,14.096162
5.888776,14.09769
5.889274,14.098081
5.889771,14.098137
5.890268,14.098133
5.890766,14.097649
5.891264,14.097939
5.891762,14.100188
5.89226,14.101142
5.892757,14.101004
5.893255,14.101268
5.893753,14.10289
5.894251,14.103277
5.894748,14.102966
5.895246,14.102862
5.895743,14.104759
5.896241,14.10545
5.896739,14.105241
5.897237,14.105239
5.897735,14.105874
5.898232,14.105488
5.898729,14.103582
5.899227,14.102759
5.899725,14.103445
5.900223,14.103404
5.900721,14.102901
5.901218,14.103099
5.901716,14.10455
5.902214,14.106611
5.902712,14.106881
5.903209,14.107353
5.903707,14.106827
5.904204,14.104944
5.904702,14.103817
5.9052,14.104085
5.905698,14.104712
5.906196,14.102633
5.906693,14.102349
5.90719,14.10334
5.907688,14.105023
5.908186,14.105769
5.908684,14.105448
5.909182,14.105131
5.909679,14.106938
5.910177,14.104582
5.910675,14.105801
5.911173,14.106645
5.91167,14.107002
5.912168,14.106952
5.912665,14.107373
5.913163,14.107537
5.913661,14.106683
5.914159,14.106172
5.914657,14.103841
5.915154,14.102531
5.915651,14.102511
5.916149,14.102787
5.916647,14.102173
5.917145,14.102988
5.917643,14.104542
5.91814,14.103217
5.918638,14.101738
5.919136,14.104147
5.919634,14.104253
5.920131,14.10349
5.920629,14.102492
5.921126,14.099368
5.921624,14.100125
5.922122,14.09909
5.92262,14.097874
5.923118,14.100526
5.923615,14.098663
5.924113,14.099066
5.92461,14.099112
5.925108,14.099128
5.925606,14.098636
5.926104,14.099339
5.926601,14.098485
5.927099,14.099697
5.927597,14.099241
5.928095,14.100407
5.928592,14.099446
5.92909,14.101474
5.929587,14.101788
5.930085,14.101767
5.930583,14.101175
5.931081,14.102478
5.931579,14.10039
5.932076,14.100735
5.932574,14.101227
5.933071,14.103208
5.933569,14.104728
5.934067,14.104717
5.934565,14.105224
5.935062,14.105184
5.93556,14.103887
5.936058,14.104634
5.936556,14.104124
5.937053,14.103997
5.937551,14.105091
5.938048,14.104466
5.938546,14.103683
5.939044,14.103892
5.939542,14.103868
5.94004,14.104342
5.940537,14.104785
5.941035,14.105968
5.941532,14.105907
5.94203,14.105046
5.942528,14.106597
5.943026,14.10907
5.943523,14.108009
5.944021,14.108619
5.944519,14.108499
5.945017,14.107873
5.945514,14.105397
5.946012,14.105623
5.946509,14.104959
5.947007,14.105057
5.947505,14.1049
5.948003,14.105492
5.948501,14.104004
5.948998,14.103612
5.949496,14.102956
5.949993,14.10261
5.950491,14.103027
5.950989,14.103827
5.951487,14.104015
5.951984,14.103833
5.952482,14.103415
5.95298,14.1019
5.953478,14.100741
5.953975,14.100169
5.954473,14.100557
5.95497,14.099704
5.955468,14.099914
5.955966,14.100162
5.956464,14.098744
5.956962,14.097789
5.957459,14.097247
5.957957,14.097501
5.958454,14.096965
5.958952,14.097694
5.95945,14.097816
