E4P1_R_ml,E4P1_R_mAU
1.896885,14.375443
1.897384,14.376135
1.897882,14.376922
1.898381,14.377701
1.89888,14.37914
1.899377,14.381805
1.899876,14.38348
1.900375,14.383362
1.900873,14.383961
1.901371,14.384043
1.90187,14.385531
1.902368,14.38543
1.902867,14.385253
1.903366,14.385457
1.903863,14.38653
1.904362,14.388176
1.904861,14.389835
1.905359,14.39045
1.905858,14.392632
1.906356,14.393841
1.906854,14.394949
1.907353,14.394921
1.907852,14.394378
1.90835,14.394687
1.908848,14.397343
1.909347,14.399606
1.909845,14.402292
1.910344,14.402281
1.910842,14.404037
1.91134,14.405828
1.911839,14.406941
1.912338,14.407581
1.912836,14.409339
1.913334,14.410976
1.913833,14.414415
1.914331,14.416944
1.91483,14.419077
1.915329,14.421679
1.915826,14.424104
1.916325,14.424975
1.916824,14.424456
1.917322,14.425133
1.91782,14.425937
1.918319,14.426608
1.918817,14.428101
1.919316,14.428947
1.919815,14.431084
1.920312,14.433563
1.920811,14.434318
1.92131,14.433788
1.921808,14.43323
1.922307,14.434133
1.922805,14.436385
1.923303,14.437678
1.923802,14.43735
1.924301,14.435479
1.924798,14.434747
1.925297,14.435135
1.925796,14.435492
1.926294,14.435905
1.926793,14.437683
1.927291,14.439378
1.927789,14.440414
1.928288,14.441206
1.928787,14.442748
1.929285,14.444462
1.929783,14.445654
1.930282,14.447719
1.93078,14.449097
1.931279,14.449225
1.931777,14.451025
1.932275,14.452085
1.932774,14.452443
1.933273,14.454011
1.933771,14.455606
1.934269,14.456735
1.934768,14.456947
1.935266,14.457191
1.935765,14.457026
1.936264,14.459041
1.936761,14.462085
1.93726,14.465344
1.937759,14.468526
1.938257,14.470068
1.938756,14.4707
1.939254,14.471231
1.939752,14.47028
1.940251,14.469392
1.94075,14.469789
1.941247,14.470222
1.941746,14.469432
1.942245,14.468857
1.942743,14.467583
1.943242,14.468068
1.94374,14.46932
1.944238,14.469059
1.944737,14.469587
1.945236,14.471201
1.945734,14.471924
1.946232,14.473167
1.946731,14.474478
1.947229,14.47611
1.947728,14.47782
1.948226,14.478532
1.948724,14.478786
1.949223,14.479789
1.949722,14.480332
1.95022,14.479673
1.950718,14.47961
1.951217,14.481139
1.951715,14.481126
1.952214,14.482171
1.952713,14.484779
1.95321,14.486386
1.953709,14.487227
1.954208,14.488755
1.954706,14.49123
1.955204,14.491512
1.955703,14.495102
1.956201,14.496488
1.9567,14.497658
1.957199,14.49731
1.957696,14.497709
1.958195,14.498494
1.958694,14.498628
1.959192,14.497854
1.959691,14.499843
1.960189,14.499968
1.960687,14.500758
1.961186,14.501866
1.961685,14.502265
1.962183,14.501941
1.962681,14.500691
1.96318,14.502497
1.963678,14.502128
1.964177,14.502732
1.964675,14.503832
1.965173,14.506532
1.965672,14.507334
1.966171,14.507987
1.966669,14.508519
1.967167,14.508802
1.967666,14.510879
1.968164,14.510386
1.968663,14.510828
1.969162,14.510133
1.969659,14.512338
1.970158,14.512831
1.970657,14.51293
1.971155,14.513147
1.971653,14.514284
1.972152,14.514757
1.97265,14.516509
1.973149,14.517097
1.973648,14.517962
1.974145,14.518426
1.974644,14.519217
1.975143,14.519567
1.975641,14.518888
1.97614,14.518112
1.976638,14.518346
1.977136,14.517451
1.977635,14.515517
1.978134,14.513714
1.978631,14.513374
1.97913,14.514013
1.979629,14.514968
1.980127,14.514055
1.980626,14.514791
1.981124,14.514652
1.981622,14.516594
1.982121,14.515572
1.98262,14.515213
1.983118,14.513634
1.983616,14.513646
1.984115,14.513428
1.984613,14.512462
1.985112,14.510333
1.98561,14.508243
1.986108,14.506837
1.986607,14.505495
1.987106,14.505262
1.987604,14.504752
1.988102,14.50535
1.988601,14.507435
1.989099,14.507576
1.989598,14.507048
1.990097,14.507077
1.990594,14.50818
1.991093,14.508112
1.991592,14.506979
1.99209,14.505263
1.992589,14.505257
1.993087,14.503713
1.993585,14.501869
1.994084,14.499949
1.994583,14.501442
1.99508,14.501958
1.995579,14.50281
1.996078,14.50329
1.996576,14.502171
1.997075,14.502006
1.997573,14.502465
1.998071,14.503031
1.99857,14.503616
1.999069,14.503181
1.999567,14.50342
2.000065,14.50402
2.000564,14.503453
2.001062,14.501163
2.001561,14.499905
2.002059,14.498849
2.002557,14.498056
2.003056,14.498293
2.003555,14.499507
2.004053,14.498527
2.004551,14.498742
2.00505,14.498307
2.005548,14.497706
2.006047,14.497672
2.006546,14.498528
2.007043,14.497242
2.007542,14.496784
2.008041,14.497695
2.008539,14.497263
2.009037,14.495941
2.009536,14.495482
2.010034,14.495099
2.010533,14.494075
2.011032,14.492743
2.011529,14.492433
2.012028,14.492161
2.012527,14.492176
2.013025,14.490767
2.013524,14.490131
2.014022,14.490555
2.01452,14.490353
2.015019,14.489431
2.015518,14.488316
2.016016,14.487283
2.016514,14.487068
2.017013,14.486978
2.017511,14.48752
2.01801,14.486585
2.018508,14.485731
2.019006,14.485344
2.019505,14.485356
2.020004,14.483513
2.020502,14.481066
2.021,14.479505
2.021499,14.48005
2.021997,14.478872
2.022496,14.477418
2.022995,14.478064
2.023492,14.477878
2.023991,14.477684
2.02449,14.476985
2.024988,14.475804
2.025486,14.475576
2.025985,14.475853
2.026483,14.475661
2.026982,14.47591
2.027481,14.477633
2.027978,14.477221
2.028477,14.475103
2.028976,14.473228
2.029474,14.471951
2.029973,14.470473
2.030471,14.472239
2.030969,14.471791
2.031468,14.471687
2.031967,14.471613
2.032465,14.473355
2.032963,14.475528
2.033462,14.475337
2.03396,14.474216
2.034459,14.474638
2.034957,14.47465
2.035455,14.47391
2.035954,14.474545
2.036453,14.47531
2.036951,14.475083
2.037449,14.475517
2.037948,14.47331
2.038446,14.471951
2.038945,14.470111
2.039443,14.46979
2.039941,14.467748
2.04044,14.468709
2.040939,14.469124
2.041437,14.469324
2.041935,14.468856
2.042434,14.4685
2.042932,14.466763
2.043431,14.46663
2.04393,14.464488
2.044427,14.464069
2.044926,14.460851
2.045425,14.458299
2.045923,14.456694
2.046422,14.457067
2.04692,14.456862
2.047418,14.45656
2.047917,14.455299
2.048416,14.454671
2.048913,14.455608
2.049412,14.456305
2.049911,14.452065
2.050409,14.454399
2.050908,14.45295
2.051406,14.452304
2.051904,14.450898
2.052403,14.452735
2.052902,14.450731
2.0534,14.448746
2.053898,14.446711
2.054397,14.446407
2.054895,14.44342
2.055394,14.441707
2.055892,14.439347
2.05639,14.438169
2.056889,14.437259
2.057388,14.436475
2.057886,14.435603
2.058384,14.435374
2.058883,14.436737
2.059381,14.43697
2.05988,14.43518
2.060379,14.434908
2.060876,14.434051
2.061375,14.431661
2.061874,14.429093
2.062372,14.427394
2.062871,14.428426
2.063369,14.427497
2.063867,14.427928
2.064366,14.427962
2.064865,14.426059
2.065362,14.423237
2.065861,14.423152
2.06636,14.424981
2.066858,14.426963
2.067357,14.427043
2.067855,14.427154
2.068353,14.426627
2.068852,14.426741
2.069351,14.426198
2.069849,14.426381
2.070347,14.426311
2.070846,14.426506
2.071344,14.424239
2.071843,14.42185
2.07234,14.421797
2.072839,14.420538
2.073338,14.420315
2.073836,14.419386
2.074335,14.417126
2.074833,14.416315
2.075331,14.41474
2.07583,14.414123
2.076329,14.412609
2.076827,14.411541
2.077325,14.410747
2.077824,14.410962
2.078322,14.410079
2.078821,14.407662
2.079319,14.405511
2.079817,14.404391
2.080316,14.403155
2.080815,14.402855
2.081313,14.402364
2.081811,14.40148
2.08231,14.399678
2.082808,14.398868
2.083307,14.398665
2.083806,14.397353
2.084303,14.396132
2.084802,14.396253
2.085301,14.396951
2.085799,14.395636
2.086298,14.394385
2.086796,14.393999
2.087294,14.394037
2.087793,14.392698
2.088292,14.390891
2.088789,14.389791
2.089288,14.390466
2.089787,14.390622
2.090285,14.390318
2.090784,14.38934
2.091282,14.388811
2.09178,14.389271
2.092279,14.390307
2.092778,14.390571
2.093276,14.390316
2.093774,14.389817
2.094273,14.388781
2.094771,14.387915
2.09527,14.386013
2.095768,14.383646
2.096266,14.383516
2.096765,14.382505
2.097264,14.38079
2.097762,14.379807
2.09826,14.380069
2.098759,14.380526
2.099257,14.380596
2.099756,14.380816
2.100255,14.381717
2.100752,14.382948
2.101251,14.383694
2.10175,14.38263
2.102248,14.383068
2.102746,14.382216
2.103245,14.38222
2.103743,14.382244
2.104242,14.380323
2.104741,14.380242
2.105238,14.38087
2.105737,14.379112
2.106236,14.380785
2.106734,14.381579
2.107233,14.381648
2.107731,14.383407
2.108229,14.383753
2.108728,14.384297
2.109227,14.384399
2.109725,14.384578
2.110223,14.384871
2.110722,14.384691
2.11122,14.38357
2.111719,14.383909
2.112217,14.382727
2.112715,14.381503
2.113214,14.379066
2.113713,14.375733
2.114211,14.37435
2.114709,14.375278
2.115208,14.372628
2.115706,14.371818
2.116205,14.372651
2.116704,14.37299
2.117201,14.372848
2.1177,14.370616
2.118199,14.369498
2.118697,14.372162
2.119195,14.368541
2.119694,14.368978
2.120192,14.369907
2.120691,14.368277
2.12119,14.369785
2.121687,14.370218
2.122186,14.370412
2.122685,14.367664
2.123183,14.367375
2.123682,14.367907
2.12418,14.365675
2.124678,14.366492
2.125177,14.365832
2.125676,14.367265
2.126173,14.367273
2.126672,14.365259
2.127171,14.363142
2.127669,14.364133
2.128168,14.36403
2.128666,14.361988
2.129164,14.36117
2.129663,14.362989
2.130162,14.361475
2.13066,14.360534
2.131158,14.358706
2.131657,14.360476
2.132155,14.358993
2.132654,14.357865
2.133152,14.35583
2.13365,14.355419
2.134149,14.351877
2.134648,14.351163
2.135146,14.350391
2.135644,14.349088
2.136143,14.349893
2.136641,14.349881
2.13714,14.348798
2.137639,14.347953
2.138136,14.346885
2.138635,14.34761
2.139134,14.349277
2.139632,14.348801
2.140131,14.346606
2.140629,14.346629
2.141127,14.347315
2.141626,14.346182
2.142125,14.344131
2.142622,14.343539
2.143121,14.34374
2.14362,14.343382
2.144118,14.342133
2.144617,14.342056
2.145115,14.340489
2.145613,14.340267
2.146112,14.338794
2.146611,14.340517
2.147109,14.339898
2.147607,14.339427
2.148106,14.338408
2.148604,14.337809
2.149103,14.339041
2.149601,14.340003
2.150099,14.34042
2.150598,14.340738
2.151097,14.341026
2.151595,14.339553
2.152093,14.33927
2.152592,14.341097
2.15309,14.340747
2.153589,14.339071
2.154088,14.337965
2.154585,14.338073
2.155084,14.338097
2.155583,14.337324
2.156081,14.335223
2.156579,14.33356
2.157078,14.33444
2.157576,14.337148
2.158075,14.337271
2.158574,14.336388
2.159071,14.335385
2.15957,14.335979
2.160069,14.337029
2.160567,14.337786
2.161066,14.338194
2.161564,14.337304
2.162062,14.335627
2.162561,14.335236
2.16306,14.334866
2.163558,14.333688
2.164056,14.333233
2.164555,14.333997
2.165053,14.333055
2.165552,14.331954
2.16605,14.331364
2.166548,14.332269
2.167047,14.331921
2.167546,14.332341
2.168044,14.332362
2.168542,14.332908
2.169041,14.334459
2.169539,14.334235
2.170038,14.332233
2.170537,14.331601
2.171034,14.332822
2.171533,14.334831
2.172032,14.335072
2.17253,14.33502
2.173028,14.334459
2.173527,14.334558
2.174025,14.333589
2.174524,14.333955
2.175023,14.334115
2.17552,14.334452
2.176019,14.335038
2.176518,14.336234
2.177016,14.336473
2.177515,14.337364
2.178013,14.337873
2.178511,14.338685
2.17901,14.338871
2.179509,14.339881
2.180007,14.339348
2.180505,14.339031
2.181004,14.338637
2.181502,14.33779
2.182001,14.337718
2.182499,14.337622
2.182997,14.336636
2.183496,14.334581
2.183995,14.333266
2.184493,14.334362
2.184991,14.334522
2.18549,14.334996
2.185988,14.334518
2.186487,14.335903
2.186985,14.335546
2.187483,14.33638
2.187982,14.336761
2.188481,14.335812
2.188979,14.33482
2.189477,14.33545
2.189976,14.333954
2.190474,14.333515
2.190973,14.3334
2.191472,14.333181
2.191969,14.331903
2.192468,14.331008
2.192967,14.330885
2.193465,14.331281
2.193964,14.330451
2.194462,14.331116
2.19496,14.332176
2.195459,14.331646
2.195958,14.333315
2.196455,14.333774
2.196954,14.331445
2.197453,14.332003
2.197951,14.332014
2.19845,14.330747
2.198948,14.329684
2.199446,14.330067
2.199945,14.328293
2.200444,14.326132
2.200942,14.325065
2.20144,14.325353
2.201939,14.324516
2.202437,14.325004
2.202936,14.324016
2.203434,14.323677
2.203932,14.321909
2.204431,14.321617
2.20493,14.322121
2.205428,14.325002
2.205926,14.326842
2.206425,14.326274
2.206923,14.326907
2.207422,14.324321
2.207921,14.324208
2.208418,14.324227
2.208917,14.322027
2.209416,14.324007
2.209914,14.323767
2.210413,14.323661
2.210911,14.321795
2.211409,14.322327
2.211908,14.319806
2.212407,14.321409
2.212904,14.322724
2.213403,14.323441
2.213902,14.321262
2.2144,14.320995
2.214899,14.321428
2.215397,14.321784
2.215895,14.320325
2.216394,14.320251
2.216893,14.320903
2.217391,14.321399
2.217889,14.320746
2.218388,14.31891
2.218886,14.318043
2.219385,14.318389
2.219883,14.317834
2.220381,14.319602
2.22088,14.320661
2.221379,14.319711
2.221877,14.318634
2.222375,14.31738
2.222874,14.316431
2.223372,14.316669
2.223871,14.317073
2.22437,14.316052
2.224867,14.316631
2.225366,14.315653
2.225865,14.316609
2.226363,14.317627
2.226861,14.318648
2.22736,14.318052
2.227858,14.316937
2.228357,14.317198
2.228856,14.318119
2.229353,14.317782
2.229852,14.317343
2.230351,14.317206
2.230849,14.315871
2.231348,14.315164
2.231846,14.315624
2.232344,14.315234
2.232843,14.313105
2.233342,14.311153
2.23384,14.311586
2.234338,14.311802
2.234837,14.310464
2.235335,14.308828
2.235834,14.307201
2.236332,14.306699
2.23683,14.307436
2.237329,14.30843
2.237828,14.308401
2.238326,14.307194
2.238824,14.306185
2.239323,14.304791
2.239821,14.303536
2.24032,14.302925
2.240819,14.302843
2.241316,14.303638
2.241815,14.303935
2.242314,14.303293
2.242812,14.303123
2.24331,14.302851
2.243809,14.30192
2.244307,14.300461
2.244806,14.300149
2.245305,14.30046
2.245802,14.300805
2.246301,14.301449
2.2468,14.302349
2.247298,14.303497
2.247797,14.304323
2.248295,14.304932
2.248793,14.305031
2.249292,14.304299
2.249791,14.30324
2.250288,14.302783
2.250787,14.302547
2.251286,14.302375
2.251784,14.30272
2.252283,14.304775
2.252781,14.30518
2.253279,14.30405
2.253778,14.30246
2.254277,14.302018
2.254775,14.30291
2.255273,14.302739
2.255772,14.30289
2.25627,14.3028
2.256769,14.303174
2.257267,14.303233
2.257765,14.302968
2.258264,14.302459
2.258763,14.301431
2.259261,14.301134
2.259759,14.301353
2.260258,14.301656
2.260756,14.302241
2.261255,14.302463
2.261754,14.302331
2.262251,14.302964
2.26275,14.303627
2.263249,14.304826
2.263747,14.305839
2.264246,14.305679
2.264744,14.303969
2.265242,14.304959
2.265741,14.305911
2.26624,14.306005
2.266737,14.305203
2.267236,14.30386
2.267735,14.301633
2.268233,14.30225
2.268732,14.303857
2.26923,14.304795
2.269728,14.304871
2.270227,14.304729
2.270726,14.306714
2.271224,14.305729
2.271722,14.308974
2.272221,14.308083
2.272719,14.309766
2.273218,14.310137
2.273716,14.309851
2.274214,14.310306
2.274713,14.312065
2.275212,14.309932
2.27571,14.307976
2.276208,14.306593
2.276707,14.306834
2.277205,14.307741
2.277704,14.30712
2.278203,14.307876
2.2787,14.307464
2.279199,14.308118
2.279698,14.309836
2.280196,14.309633
2.280694,14.310925
2.281193,14.30852
2.281691,14.306438
2.28219,14.305181
2.282689,14.305253
2.283186,14.302962
2.283685,14.302861
2.284184,14.300381
2.284682,14.300067
2.285181,14.296291
2.285679,14.297286
2.286177,14.296743
2.286676,14.296349
2.287175,14.29408
2.287673,14.294548
2.288171,14.294643
2.28867,14.295156
2.289168,14.294121
2.289667,14.293552
2.290165,14.29386
2.290663,14.291324
2.291162,14.291209
2.291661,14.291224
2.292159,14.290413
2.292657,14.290032
2.293156,14.291317
2.293654,14.293449
2.294153,14.293503
2.294652,14.293983
2.295149,14.294282
2.295648,14.297074
2.296147,14.297614
2.296645,14.296555
2.297143,14.297262
2.297642,14.297838
2.29814,14.295443
2.298639,14.295216
2.299138,14.295007
2.299635,14.295158
2.300134,14.294778
2.300633,14.29457
2.301131,14.292721
2.30163,14.293569
2.302128,14.294241
2.302626,14.295035
2.303125,14.295449
2.303624,14.294648
2.304121,14.294893
2.30462,14.294859
2.305119,14.295154
2.305617,14.294777
2.306116,14.294007
2.306614,14.294083
2.307112,14.295043
2.307611,14.295714
2.30811,14.29409
2.308608,14.293699
2.309106,14.294797
2.309605,14.295449
2.310103,14.295862
2.310602,14.297344
2.3111,14.298851
2.311598,14.299022
2.312097,14.299281
2.312596,14.299605
2.313094,14.300318
2.313592,14.301579
2.314091,14.299756
2.314589,14.298548
2.315088,14.298117
2.315587,14.298782
2.316084,14.298927
2.316583,14.298309
2.317082,14.297331
2.31758,14.296752
2.318079,14.296082
2.318577,14.296705
2.319075,14.297607
2.319574,14.296194
2.320073,14.294517
2.32057,14.294054
2.321069,14.29363
2.321568,14.292935
2.322066,14.291869
2.322565,14.29099
2.323063,14.290282
2.323561,14.28829
2.32406,14.286961
2.324559,14.286509
2.325057,14.28647
2.325555,14.286897
2.326054,14.284959
2.326552,14.283756
2.327051,14.284245
2.327549,14.285041
2.328047,14.28465
2.328546,14.284748
2.329045,14.284698
2.329543,14.285938
2.330041,14.28635
2.33054,14.287144
2.331038,14.288496
2.331537,14.287652
2.332036,14.286504
2.332533,14.286395
2.333032,14.286045
2.333531,14.285611
